location_name,lat,long,count
নাটোর বাগাতিপাড়া,24.30709,88.99880979999998,116
মাদারীপুর শিবচর,23.358448499999998,90.1682271,262
মাদারীপুর মাদারীপুর সদর,23.2155345,90.1682271,1060
মাদারীপুর রাজৈর,23.2066833,90.04899019999998,204
মাদারীপুর কালকিনি,23.075497,90.2268113,359
শরীয়তপুর গোসাইরহাট,23.0988395,90.4525954,68
শরীয়তপুর ভেদরগঞ্জ,23.2148117,90.50688240000001,185
শরীয়তপুর ডামুড্যা,23.1316824,90.4219444,72
শরীয়তপুর জাজিরা,23.331503899999998,90.3246455,165
শরীয়তপুর নড়িয়া,23.2626763,90.4313729,239
শরীয়তপুর শরিয়তপুর সদর,23.215303600000002,90.3183792,4
রাজবাড়ী রাজবাড়ী সদর,23.7153155,89.66281109999998,507
রাজবাড়ী পাংশা,23.7800218,89.41273100000001,172
রাজবাড়ী বালিয়াকান্দি,23.6436735,89.5686271,211
রাজবাড়ী গোয়ালন্দ,23.7392921,89.7567693,155
রাজবাড়ী কালুখালী,23.7621046,89.4993818,79
কুড়িগ্রাম কুড়িগ্রাম সদর,25.8281684,89.68162079999998,546
কুড়িগ্রাম উলিপুর,25.6564202,89.62045619999998,135
কুড়িগ্রাম ফুলবাড়ী,25.9490674,89.5521217,134
কুড়িগ্রাম রৌমারী,25.5916955,89.83177289999998,151
কুড়িগ্রাম চিলমারী,25.5810414,89.66163519999998,73
কুড়িগ্রাম রাজারহাট,25.7804348,89.5308903,127
কুড়িগ্রাম নাগেশ্বরী,25.970247,89.7567693,134
