location_name,lat,long,count
মুন্সিগঞ্জ টংগীবাড়ি,23.5096549,90.4667501,0
নারায়ণগঞ্জ আড়াইহাজার,23.7916557,90.6535914,22
নারায়ণগঞ্জ রূপগঞ্জ,23.8337206,90.5446912,18
নারায়ণগঞ্জ সোনারগাঁ,23.6460948,90.5991042,6
নারায়ণগঞ্জ নারায়নগঞ্জ সদর,23.6315743,90.4974359,0
কক্সবাজার কক্সবাজার সদর,21.4394636,92.0077316,75
কক্সবাজার টেকনাফ,21.0556654,92.2039933,54
কক্সবাজার চকরিয়া,21.7014416,92.02731899999999,49
কক্সবাজার উখিয়া,21.2237441,92.1057549,30
কক্সবাজার রামু,21.4380193,92.1253854,28
কক্সবাজার মহেশখালী,21.5834097,91.9294681,23
কক্সবাজার পেকুয়া,21.8327393,91.9573985,11
কক্সবাজার কুতুবদিয়া,21.816667,91.858333,4
বরিশাল বরিশাল সদর,22.7384691,90.4313729,417
বরিশাল গৌরনদী,22.9414261,90.2526163,106
বরিশাল মুলাদী,22.8875337,90.3889622,41
বরিশাল হিজলা,22.9764398,90.5446912,40
বরিশাল মেহেন্দিগঞ্জ,22.8260701,90.5269639,39
বরিশাল বানারীপাড়া,22.8224218,90.12142349999999,32
বরিশাল বাকেরগঞ্জ,22.54787,90.3936722,24
বরিশাল আগৈলঝাড়া,22.9713291,90.16354419999999,24
বরিশাল উজিরপুর,22.8820217,90.09336859999999,17
বরিশাল বাবুগঞ্জ,22.834068,90.3183792,6
মানিকগঞ্জ মানিকগঞ্জ সদর,23.8346765,90.0186555,136
মানিকগঞ্জ শিবালয়,23.8346225,89.8692203,89
মানিকগঞ্জ ঘিওর,23.8703485,89.9159785,27
মানিকগঞ্জ সিংগাইর,23.786991,90.1682271,15
মানিকগঞ্জ সাটুরিয়া,23.9729721,90.0361533,13
মানিকগঞ্জ হরিরামপুর,23.7156764,89.9626799,9
মানিকগঞ্জ দৌলতপুর,23.9416262,89.8036636,4
বাগেরহাট বাগেরহাট সদর,22.6911927,89.7567693,107
বাগেরহাট শরণখোলা,22.0952234,89.81303559999999,57
বাগেরহাট কচুয়া,22.6555755,89.87857650000001,45
বাগেরহাট মোংলা,22.0949839,89.6628111,11
বাগেরহাট চিতলমারী,22.7866641,89.8692203,11
বাগেরহাট ফকিরহাট,22.777513,89.7074695,4
বাগেরহাট মোড়েলগঞ্জ,22.4499409,89.85284159999999,3
বাগেরহাট রামপাল,22.595713,89.68162079999999,3
বাগেরহাট মোল্লাহাট,22.881864,89.7567693,0
ফরিদপুর ফরিদপুর সদর,23.6203524,89.81303559999999,455
ফরিদপুর মধুখালী,23.5485461,89.6063278,118
ফরিদপুর ভাঙ্গা,23.4061686,90.0186555,64
ফরিদপুর বোয়ালমারী,23.4058472,89.68162079999999,61
ফরিদপুর সালথা,23.4328101,89.7825682,45
ফরিদপুর নগরকান্দা,23.4537695,89.9066314,32
ফরিদপুর আলফাডাঙ্গা,23.2748729,89.69102230000001,28
ফরিদপুর চরভদ্রাসন,23.566898,89.99533699999999,26
ফরিদপুর সদরপুর,23.5014113,90.0559939,6
পটুয়াখালী পটুয়াখালী সদর,22.3572308,90.3560076,168
পটুয়াখালী দুমকি,22.4644533,90.38425269999999,54
পটুয়াখালী কলাপাড়া,21.9044485,90.1869644,49
পটুয়াখালী বাউফল,22.4192529,90.55651379999999,40
পটুয়াখালী মির্জাগঞ্জ,22.3693991,90.2150873,30
পটুয়াখালী দশমিনা,22.2791401,90.56833990000001,24
পটুয়াখালী গলাচিপা,22.1633734,90.41016189999999,20
পটুয়াখালী রাঙ্গাবালী,21.9040401,90.4125181,14
